"id","system_id","version","modified_user_id","modified_user_name","modified_datetime","operation_type","effective_start_datetime","effective_end_datetime","entity_status","owner_id","Name","Description","BlendChemicalName","Abbreviation","BlendRecipeName","BlendRecipeDescription","BlendChemicalDescription","IsBaseBlend","BlendRecipeId","AdditionMethod","UnitSystemId","AdditiveBlendMethod","UnitId","UnitDescription","UnitName","BlendChemicalSystemId","BlendRecipeSystemId","BlendChemicalId","Amount"
142,138,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,46,,,CFR-5,%,iPrime (AB),,"",0,46,2,81,1,1,,Percent,26,46,28,1.00
553,546,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,242,,,Ciment Fondue,%,Ciment Fondue EC,,"",1,242,2,81,1,1,,Percent,27,240,29,833.00
324,320,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,90,,,Ciment Fondue,%,LDP-C-0117,,"",0,90,2,81,1,1,,Percent,27,89,29,690.00
425,420,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,184,,,Densified Fume,%,SUPERLITEmix 1160x,,"",0,184,2,81,1,1,,Percent,28,182,30,271.00
326,322,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,91,,,Densified Fume,%,SUPERLITEmix 1160,,"",0,91,2,81,1,1,,Percent,28,90,30,238.00
557,550,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,244,,,Densified Fume,%,LDP-C-0618,,"",0,244,2,81,1,1,,Percent,28,242,30,210.00
545,538,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,238,,,Densified Fume,%,SUPERLITEmix 1160 C,,"",0,238,2,81,1,1,,Percent,28,236,30,271.00
467,461,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,200,,,Densified Fume,%,SUPERLITEmix PRO X,,"",0,200,2,81,1,1,,Percent,28,198,30,88.00
430,425,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,186,,,Densified Fume,%,SUPERLITEmix 1100x,,"",0,186,2,81,1,1,,Percent,28,184,30,121.00
109,105,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,40,,,Densified Fume,%,Expandomix HT (SK),,"",0,40,2,81,1,1,,Percent,28,40,30,30.00
103,99,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,39,,,Densified Fume,%,Expandomix HT,,"",0,39,2,81,1,1,,Percent,28,39,30,30.00
97,93,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,38,,,Densified Fume,%,EXPANDOmix PRO LT (Sask),,"",0,38,2,81,1,1,,Percent,28,38,30,100.00
91,87,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,37,,,Densified Fume,%,EXPANDOmix PRO LT,,"",0,37,2,81,1,1,,Percent,28,37,30,100.00
79,75,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,35,,,Densified Fume,%,EXPANDOmix PRO HT,,"",0,35,2,81,1,1,,Percent,28,35,30,100.00
85,81,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,36,,,Densified Fume,%,EXPANDOmix PRO HT (Sask),,"",0,36,2,81,1,1,,Percent,28,36,30,100.00
160,156,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,Densified Fume,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,28,50,30,56.00
168,164,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,Densified Fume,%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,28,51,30,56.00
176,172,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,Densified Fume,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,28,52,30,30.00
184,180,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,Densified Fume,%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,28,53,30,30.00
267,263,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,74,,,Densified Fume,%,SUPERLITEmix PRO ,,"",0,74,2,81,1,1,,Percent,28,74,30,75.00
262,258,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,73,,,Densified Fume,%,SUPERLITEmix PRO HT ,,"",0,73,2,81,1,1,,Percent,28,73,30,60.00
231,227,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,63,,,Densified Fume,%,PRODUCTIONmix THX ,,"",0,63,2,81,1,1,,Percent,28,63,30,103.00
82,78,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,35,,,EA-1,%,EXPANDOmix PRO HT,,"",0,35,2,81,1,1,,Percent,29,35,31,30.00
88,84,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,36,,,EA-1,%,EXPANDOmix PRO HT (Sask),,"",0,36,2,81,1,1,,Percent,29,36,31,30.00
106,102,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,39,,,EA-1,%,Expandomix HT,,"",0,39,2,81,1,1,,Percent,29,39,31,40.00
112,108,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,40,,,EA-1,%,Expandomix HT (SK),,"",0,40,2,81,1,1,,Percent,29,40,31,40.00
117,113,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,41,,,EA-3,%,Expandomix LWL,,"",0,41,2,81,1,1,,Percent,30,41,32,9.00
127,123,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,43,,,EA-3,%,iBond,,"",0,43,2,81,1,1,,Percent,30,43,32,7.00
94,90,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,37,,,EA-3,%,EXPANDOmix PRO LT,,"",0,37,2,81,1,1,,Percent,30,37,32,10.00
100,96,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,38,,,EA-3,%,EXPANDOmix PRO LT (Sask),,"",0,38,2,81,1,1,,Percent,30,38,32,10.00
76,72,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,34,,,EA-3,%,Expandomix,,"",0,34,2,81,1,1,,Percent,30,34,32,9.00
212,208,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,57,,,EA-3,%,PRODUCTIONmix 1600 (SK),,"",0,57,2,81,1,1,,Percent,30,57,32,15.00
245,241,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,66,,,EA-3,%,Proteus Pro,,"",0,66,2,81,1,1,,Percent,30,66,32,7.00
241,237,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,65,,,EA-3,%,Proteus LCS,,"",0,65,2,81,1,1,,Percent,30,65,32,7.00
275,271,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,75,,,EA-3,%,SURFACEmix LW (SK) ,,"",0,75,2,81,1,1,,Percent,30,75,32,15.00
284,280,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,79,,,EA-3,%,SURFACEmix PRO SL,,"",0,79,2,81,1,1,,Percent,30,79,32,8.00
281,277,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,78,,,EA-3,%,SURFACEmix PRO,,"",0,78,2,81,1,1,,Percent,30,78,32,4.00
204,200,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,56,,,EA-3,%,PRODUCTIONmix 1600,,"",0,56,2,81,1,1,,Percent,30,56,32,15.00
216,212,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,58,,,EA-3,%,PRODUCTIONmix 1725,,"",0,58,2,81,1,1,,Percent,30,58,32,9.00
157,153,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,49,,,EA-3,%,LCS 1820,,"",0,49,2,81,1,1,,Percent,30,49,32,9.00
445,440,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,192,,,EA-3,%,THERMAmix PRO,,"",0,192,2,81,1,1,,Percent,30,190,32,8.00
463,457,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,198,,,EA-3,%,SURFACEmix THX,,"",0,198,2,81,1,1,,Percent,30,196,32,9.00
476,470,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,204,,,EA-3,%,SURFACEmix PRO RD,,"",0,204,2,81,1,1,,Percent,30,202,32,4.00
472,466,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,202,,,EA-3,%,SURFACEmix PRO ED,,"",0,202,2,81,1,1,,Percent,30,200,32,4.00
484,478,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,208,,,EA-3,%,SURFACEmix PRO FJ,,"",0,208,2,81,1,1,,Percent,30,206,32,4.00
480,474,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,206,,,EA-3,%,SURFACEmix PRO GP,,"",0,206,2,81,1,1,,Percent,30,204,32,4.00
295,291,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,83,,,EA-3,%,Thermal 40 EXP,,"",0,83,2,81,1,1,,Percent,30,83,32,9.00
303,299,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,87,,,Flyash,%,ThixLite HT (AB) ,,"",0,87,2,81,1,1,,Percent,33,86,35,294.00
297,293,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,84,,,Flyash,%,THERMAmix EC,,"",0,84,2,81,1,1,,Percent,33,84,35,264.00
317,313,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,89,,,Flyash,%,SURFACEmix LW PRO SL,,"",0,89,2,81,1,1,,Percent,33,88,35,147.00
321,317,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,90,,,Flyash,%,LDP-C-0117,,"",1,90,2,81,1,1,,Percent,33,89,35,69.00
429,424,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,186,,,Flyash,%,SUPERLITEmix 1100x,,"",0,186,2,81,1,1,,Percent,33,184,35,210.00
494,488,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,212,,,Flyash,%,SURFACEmix LW PRO GP,,"",0,212,2,81,1,1,,Percent,33,210,35,115.00
487,481,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,210,,,Flyash,%,SURFACEmix LW PRO ED,,"",0,210,2,81,1,1,,Percent,33,208,35,115.00
501,495,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,214,,,Flyash,%,SURFACEmix LW PRO RD,,"",0,214,2,81,1,1,,Percent,33,212,35,115.00
466,460,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,200,,,Flyash,%,SUPERLITEmix PRO X,,"",0,200,2,81,1,1,,Percent,33,198,35,204.00
443,438,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,192,,,Flyash,%,THERMAmix PRO,,"",0,192,2,81,1,1,,Percent,33,190,35,172.00
539,532,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,236,,,Flyash,%,SURFACEmix LW PRO LLD,,"",0,236,2,81,1,1,,Percent,33,234,35,325.00
550,543,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,240,,,Flyash,%,PRODUCTIONmix HZ,,"",0,240,2,81,1,1,,Percent,33,238,35,533.00
554,547,1,"0","",2018-09-28 18:10:56,1,2017-09-28 18:10:56,9999-12-31 23:59:59,0,242,,,Flyash,%,Ciment Fondue EC,,"",0,242,2,81,1,1,,Percent,33,240,35,167.00
159,155,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,Flyash,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,33,50,35,276.00
175,171,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,Flyash,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,33,52,35,298.00
192,188,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,55,,,Flyash,%,PRODUCTIONmix 1500 PRO ,,"",0,55,2,81,1,1,,Percent,33,55,35,317.00
198,194,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,56,,,Flyash,%,PRODUCTIONmix 1600,,"",0,56,2,81,1,1,,Percent,33,56,35,213.00
277,273,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,77,,,Flyash,%,SURFACEmix LW PRO (SK) ,,"",0,77,2,81,1,1,,Percent,33,77,35,320.00
266,262,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,74,,,Flyash,%,SUPERLITEmix PRO ,,"",0,74,2,81,1,1,,Percent,33,74,35,175.00
261,257,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,73,,,Flyash,%,SUPERLITEmix PRO HT ,,"",0,73,2,81,1,1,,Percent,33,73,35,240.00
253,249,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,71,,,Flyash,%,Superlite 13,,"",0,71,2,81,1,1,,Percent,33,71,35,327.00
222,218,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,61,,,Flyash,%,PRODUCTIONmix LW,,"",0,61,2,81,1,1,,Percent,33,61,35,320.00
218,214,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,59,,,Flyash,%,PRODUCTIONmix EC,,"",0,59,2,81,1,1,,Percent,33,59,35,422.00
230,226,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,63,,,Flyash,%,PRODUCTIONmix THX ,,"",0,63,2,81,1,1,,Percent,33,63,35,285.00
78,74,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,35,,,Flyash,%,EXPANDOmix PRO HT,,"",0,35,2,81,1,1,,Percent,33,35,35,315.00
102,98,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,39,,,Flyash,%,Expandomix HT,,"",0,39,2,81,1,1,,Percent,33,39,35,327.00
90,86,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,37,,,Flyash,%,EXPANDOmix PRO LT,,"",0,37,2,81,1,1,,Percent,33,37,35,325.00
134,130,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,45,,,Flyash,%,iGain (AB),,"",0,45,2,81,1,1,,Percent,33,45,35,218.00
140,136,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,46,,,Flyash,%,iPrime (AB),,"",0,46,2,81,1,1,,Percent,33,46,35,225.00
10,7,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,76,,,Flyash,%,SURFACEmix LW PRO,,"",0,76,2,81,1,1,,Percent,33,76,35,335.00
14,11,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,9,,,Flyash,%,"1:1:0 'G'",,"",0,9,2,81,1,1,,Percent,33,9,35,380.00
47,43,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,21,,,Flyash,%,"2:1:0 'G'",,"",0,21,2,81,1,1,,Percent,33,21,35,565.00
49,45,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,22,,,Flyash (Sask),%,"2:1:0 'G' (Sask)",,"",0,22,2,81,1,1,,Percent,34,22,36,608.00
26,23,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,10,,,Flyash (Sask),%,"1:1:0 'G' (Sask)",,"",0,10,2,81,1,1,,Percent,34,10,36,434.00
129,125,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,44,,,Flyash (Sask),%,iGain (SK),,"",0,44,2,81,1,1,,Percent,34,44,36,197.50
108,104,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,40,,,Flyash (Sask),%,Expandomix HT (SK),,"",0,40,2,81,1,1,,Percent,34,40,36,327.00
96,92,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,38,,,Flyash (Sask),%,EXPANDOmix PRO LT (Sask),,"",0,38,2,81,1,1,,Percent,34,38,36,325.00
84,80,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,36,,,Flyash (Sask),%,EXPANDOmix PRO HT (Sask),,"",0,36,2,81,1,1,,Percent,34,36,36,315.00
226,222,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,62,,,Flyash (Sask),%,PRODUCTIONmix LW (Sask),,"",0,62,2,81,1,1,,Percent,34,62,36,320.00
220,216,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,60,,,Flyash (Sask),%,PRODUCTIONmix EC (Sask),,"",0,60,2,81,1,1,,Percent,34,60,36,422.00
257,253,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,72,,,Flyash (Sask),%,Superlite 13 (CDM-5),,"",0,72,2,81,1,1,,Percent,34,72,36,343.00
270,266,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,75,,,Flyash (Sask),%,SURFACEmix LW (SK) ,,"",0,75,2,81,1,1,,Percent,34,75,36,214.00
183,179,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,Flyash (Sask),%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,34,53,36,298.00
206,202,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,57,,,Flyash (Sask),%,PRODUCTIONmix 1600 (SK),,"",0,57,2,81,1,1,,Percent,34,57,36,213.00
167,163,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,Flyash (Sask),%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,34,51,36,276.00
145,141,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,47,,,Flyash (Sask),%,iPrime (SK),,"",0,47,2,81,1,1,,Percent,34,47,36,225.00
150,146,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,48,,,Flyash (Sask),%,LCS 1600,,"",0,48,2,81,1,1,,Percent,34,48,36,200.00
449,444,1,"0","",2018-09-28 18:10:55,1,2017-09-28 18:10:55,9999-12-31 23:59:59,0,194,,,Flyash (Sask),%,SURFACEmix LW PRO SL (SK),,"",0,194,2,81,1,1,,Percent,34,192,36,147.00
310,306,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,88,,,Flyash (Sask),%,ThixLite HT (SK) ,,"",0,88,2,81,1,1,,Percent,34,87,36,294.00
288,284,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,81,,,Flyash (Sask),%,SurfLite (SK) ,,"",0,81,2,81,1,1,,Percent,34,81,36,325.00
308,304,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,87,,,FWC-2,%,ThixLite HT (AB) ,,"",0,87,2,81,1,1,,Percent,36,86,38,73.00
315,311,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,88,,,FWC-2,%,ThixLite HT (SK) ,,"",0,88,2,81,1,1,,Percent,36,87,38,73.00
323,319,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,90,,,FWC-2,%,LDP-C-0117,,"",0,90,2,81,1,1,,Percent,36,89,38,103.00
249,245,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,69,,,FWC-2,%,SanSeal HT,,"",1,69,2,81,1,1,,Percent,36,69,38,200.00
232,228,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,63,,,GSS-1,%,PRODUCTIONmix THX ,,"",0,63,2,81,1,1,,Percent,39,63,41,20.00
271,267,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,75,,,GSS-1,%,SURFACEmix LW (SK) ,,"",0,75,2,81,1,1,,Percent,39,75,41,8.00
263,259,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,73,,,GSS-1,%,SUPERLITEmix PRO HT ,,"",0,73,2,81,1,1,,Percent,39,73,41,10.00
258,254,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,72,,,GSS-1,%,Superlite 13 (CDM-5),,"",0,72,2,81,1,1,,Percent,39,72,41,18.00
254,250,1,"0","",2018-09-28 18:10:52,1,2017-09-28 18:10:52,9999-12-31 23:59:59,0,71,,,GSS-1,%,Superlite 13,,"",0,71,2,81,1,1,,Percent,39,71,41,17.00
151,147,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,48,,,GSS-1,%,LCS 1600,,"",0,48,2,81,1,1,,Percent,39,48,41,27.00
154,150,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,49,,,GSS-1,%,LCS 1820,,"",0,49,2,81,1,1,,Percent,39,49,41,17.00
161,157,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,50,,,GSS-1,%,LITEmix 1325 (AB),,"",0,50,2,81,1,1,,Percent,39,50,41,17.00
169,165,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,51,,,GSS-1,%,LITEmix 1325 (SK),,"",0,51,2,81,1,1,,Percent,39,51,41,17.00
177,173,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,52,,,GSS-1,%,LITEmix 1400 (AB),,"",0,52,2,81,1,1,,Percent,39,52,41,17.00
207,203,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,57,,,GSS-1,%,PRODUCTIONmix 1600 (SK),,"",0,57,2,81,1,1,,Percent,39,57,41,8.00
185,181,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,53,,,GSS-1,%,LITEmix 1400 (SK),,"",0,53,2,81,1,1,,Percent,39,53,41,17.00
199,195,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,56,,,GSS-1,%,PRODUCTIONmix 1600,,"",0,56,2,81,1,1,,Percent,39,56,41,8.00
193,189,1,"0","",2018-09-28 18:10:51,1,2017-09-28 18:10:51,9999-12-31 23:59:59,0,55,,,GSS-1,%,PRODUCTIONmix 1500 PRO ,,"",0,55,2,81,1,1,,Percent,39,55,41,7.00
80,76,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,35,,,GSS-1,%,EXPANDOmix PRO HT,,"",0,35,2,81,1,1,,Percent,39,35,41,21.00
86,82,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,36,,,GSS-1,%,EXPANDOmix PRO HT (Sask),,"",0,36,2,81,1,1,,Percent,39,36,41,21.00
74,70,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,34,,,GSS-1,%,Expandomix,,"",0,34,2,81,1,1,,Percent,39,34,41,18.00
98,94,1,"0","",2018-09-28 18:10:54,1,2017-09-28 18:10:54,9999-12-31 23:59:59,0,38,,,GSS-1,%,EXPANDOmix PRO LT (Sask),,"",0,38,2,81,1,1,,Percent,39,38,41,21.00
92,88,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,37,,,GSS-1,%,EXPANDOmix PRO LT,,"",0,37,2,81,1,1,,Percent,39,37,41,21.00
114,110,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,41,,,GSS-1,%,Expandomix LWL,,"",0,41,2,81,1,1,,Percent,39,41,41,18.00
130,126,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,44,,,GSS-1,%,iGain (SK),,"",0,44,2,81,1,1,,Percent,39,44,41,11.00
135,131,1,"0","",2018-09-28 18:10:50,1,2017-09-28 18:10:50,9999-12-31 23:59:59,0,45,,,GSS-1,%,iGain (AB),,"",0,45,2,81,1,1,,Percent,39,45,41,8.00
28,25,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,12,,,GSS-1,%,"1:1:12 'G' (Sask)",,"",0,12,1,81,1,1,,Percent,39,12,41,120.00
22,19,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,7,,,GSS-1,%,"0:1:6 'G'",,"",0,7,1,81,1,1,,Percent,39,7,41,60.00
24,21,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,8,,,GSS-1,%,"0:1:8 'G'",,"",0,8,1,81,1,1,,Percent,39,8,41,80.00
31,27,1,"0","",2018-09-28 18:10:49,1,2017-09-28 18:10:49,9999-12-31 23:59:59,0,13,,,GSS-1,%,"1:1:2 'G'",,"",0,13,1,81,1,1,,Percent,39,13,41,20.00
